34.82940 -116.33500 181981.98   8103.5   4740.5   3144.5
34.82940 -116.33500 181781.78   8104.5   4741.1   3144.7
34.82940 -116.33500 181581.56   8105.5   4741.7   3144.9
34.82940 -116.33500 181381.38   8106.5   4742.4   3145.0
34.82940 -116.33500 181181.20   8107.5   4743.0   3145.2
34.82940 -116.33500 180980.98   8108.4   4743.6   3145.3
34.82940 -116.33500 180780.78   8109.4   4744.2   3145.5
34.82940 -116.33500 180580.59   8110.4   4744.8   3145.6
34.82940 -116.33500 180380.38   8111.4   4745.4   3145.8
34.82940 -116.33500 180180.19   8112.4   4746.1   3145.9
34.82940 -116.33500 179979.98   8113.2   4746.6   3146.1
34.82940 -116.33500 179779.78   8112.9   4746.3   3146.0
34.82940 -116.33500 179579.59   8112.6   4746.1   3146.0
34.82940 -116.33500 179379.38   8112.3   4745.8   3145.9
34.82940 -116.33500 179179.17   8112.0   4745.6   3145.9
34.82940 -116.33500 178978.98   8111.7   4745.3   3145.8
34.82940 -116.33500 178778.78   8111.4   4745.1   3145.8
34.82940 -116.33500 178578.58   8111.1   4744.8   3145.7
34.82940 -116.33500 178378.38   8110.8   4744.6   3145.7
34.82940 -116.33500 178178.17   8110.5   4744.3   3145.7
34.82940 -116.33500 177977.97   8110.2   4744.1   3145.6
34.82940 -116.33500 177777.78   8109.9   4743.8   3145.6
34.82940 -116.33500 177577.58   8109.6   4743.6   3145.5
34.82940 -116.33500 177377.38   8109.3   4743.3   3145.5
34.82940 -116.33500 177177.17   8109.0   4743.1   3145.4
34.82940 -116.33500 176976.97   8108.7   4742.8   3145.4
34.82940 -116.33500 176776.78   8108.4   4742.6   3145.3
34.82940 -116.33500 176576.58   8108.1   4742.3   3145.3
34.82940 -116.33500 176376.36   8107.8   4742.1   3145.2
34.82940 -116.33500 176176.17   8107.5   4741.8   3145.2
34.82940 -116.33500 175975.97   8107.2   4741.6   3145.1
34.82940 -116.33500 175775.78   8106.9   4741.3   3145.1
34.82940 -116.33500 175575.58   8106.6   4741.1   3145.0
34.82940 -116.33500 175375.39   8106.3   4740.9   3145.0
34.82940 -116.33500 175175.17   8106.0   4740.6   3144.9
34.82940 -116.33500 174974.97   8105.7   4740.4   3144.9
34.82940 -116.33500 174774.78   8105.4   4740.1   3144.8
34.82940 -116.33500 174574.58   8105.1   4739.9   3144.8
34.82940 -116.33500 174374.39   8104.8   4739.6   3144.8
34.82940 -116.33500 174174.17   8104.5   4739.4   3144.7
34.82940 -116.33500 173973.97   8104.2   4739.1   3144.7
34.82940 -116.33500 173773.78   8103.9   4738.9   3144.6
34.82940 -116.33500 173573.58   8103.6   4738.6   3144.6
34.82940 -116.33500 173373.38   8103.3   4738.4   3144.5
34.82940 -116.33500 173173.17   8103.1   4738.1   3144.5
34.82940 -116.33500 172972.97   8102.8   4737.9   3144.4
34.82940 -116.33500 172772.78   8102.5   4737.6   3144.4
34.82940 -116.33500 172572.58   8102.2   4737.4   3144.3
34.82940 -116.33500 172372.38   8101.9   4737.1   3144.3
34.82940 -116.33500 172172.17   8101.6   4736.9   3144.2
34.82940 -116.33500 171971.97   8101.3   4736.6   3144.2
34.82940 -116.33500 171771.77   8101.0   4736.4   3144.1
34.82940 -116.33500 171571.58   8100.7   4736.1   3144.1
34.82940 -116.33500 171371.38   8100.4   4735.9   3144.0
34.82940 -116.33500 171171.16   8100.1   4735.6   3144.0
34.82940 -116.33500 170970.97   8099.8   4735.4   3144.0
34.82940 -116.33500 170770.77   8099.5   4735.1   3143.9
34.82940 -116.33500 170570.58   8099.2   4734.9   3143.9
34.82940 -116.33500 170370.38   8098.9   4734.6   3143.8
34.82940 -116.33500 170170.16   8098.6   4734.4   3143.8
34.82940 -116.33500 169969.97   8098.3   4734.1   3143.7
34.82940 -116.33500 169769.77   8098.0   4734.0   3143.7
34.82940 -116.33500 169569.55   8097.7   4733.9   3143.6
34.82940 -116.33500 169369.38   8097.4   4733.7   3143.6
34.82940 -116.33500 169169.19   8097.1   4733.6   3143.5
34.82940 -116.33500 168968.97   8096.8   4733.5   3143.5
34.82940 -116.33500 168768.77   8096.5   4733.3   3143.4
34.82940 -116.33500 168568.58   8096.2   4733.2   3143.4
34.82940 -116.33500 168368.38   8095.9   4733.1   3143.3
34.82940 -116.33500 168168.17   8095.6   4732.9   3143.3
34.82940 -116.33500 167967.97   8095.3   4732.8   3143.2
34.82940 -116.33500 167767.77   8095.0   4732.7   3143.2
34.82940 -116.33500 167567.58   8094.7   4732.5   3143.1
34.82940 -116.33500 167367.38   8094.4   4732.4   3143.1
34.82940 -116.33500 167167.17   8094.1   4732.3   3143.1
34.82940 -116.33500 166966.97   8093.8   4732.1   3143.0
34.82940 -116.33500 166766.77   8093.5   4732.0   3143.0
34.82940 -116.33500 166566.56   8093.2   4731.9   3142.9
34.82940 -116.33500 166366.36   8092.9   4731.7   3142.9
34.82940 -116.33500 166166.17   8092.6   4731.6   3142.8
34.82940 -116.33500 165965.95   8092.3   4731.5   3142.8
34.82940 -116.33500 165765.77   8092.0   4731.3   3142.7
34.82940 -116.33500 165565.56   8091.7   4731.2   3142.7
34.82940 -116.33500 165365.36   8091.4   4731.1   3142.6
34.82940 -116.33500 165165.17   8091.1   4730.9   3142.6
34.82940 -116.33500 164964.95   8090.8   4730.8   3142.5
34.82940 -116.33500 164764.77   8090.5   4730.7   3142.5
34.82940 -116.33500 164564.56   8090.2   4730.6   3142.4
34.82940 -116.33500 164364.34   8089.9   4730.4   3142.4
34.82940 -116.33500 164164.17   8089.6   4730.3   3142.3
34.82940 -116.33500 163963.98   8089.3   4730.2   3142.3
34.82940 -116.33500 163763.77   8089.0   4730.0   3142.3
34.82940 -116.33500 163563.56   8088.7   4729.9   3142.2
34.82940 -116.33500 163363.34   8088.4   4729.8   3142.2
34.82940 -116.33500 163163.16   8088.1   4729.6   3142.1
34.82940 -116.33500 162962.97   8087.8   4729.5   3142.1
34.82940 -116.33500 162762.77   8087.5   4729.4   3142.0
34.82940 -116.33500 162562.56   8087.2   4729.2   3142.0
34.82940 -116.33500 162362.38   8086.9   4729.1   3141.9
34.82940 -116.33500 162162.16   8086.6   4729.0   3141.9
34.82940 -116.33500 161961.97   8086.3   4728.8   3141.8
34.82940 -116.33500 161761.77   8086.0   4728.7   3141.8
34.82940 -116.33500 161561.56   8085.7   4728.6   3141.7
34.82940 -116.33500 161361.36   8085.4   4728.4   3141.7
34.82940 -116.33500 161161.16   8085.1   4728.3   3141.6
34.82940 -116.33500 160960.97   8084.8   4728.2   3141.6
34.82940 -116.33500 160760.77   8084.5   4728.0   3141.5
34.82940 -116.33500 160560.56   8084.2   4727.9   3141.5
34.82940 -116.33500 160360.36   8083.9   4727.8   3141.4
34.82940 -116.33500 160160.16   8083.6   4727.6   3141.4
34.82940 -116.33500 159959.95   8083.4   4727.5   3141.4
34.82940 -116.33500 159759.77   8083.3   4727.5   3141.4
34.82940 -116.33500 159559.56   8083.2   4727.5   3141.3
34.82940 -116.33500 159359.36   8083.2   4727.4   3141.3
34.82940 -116.33500 159159.16   8083.1   4727.4   3141.3
34.82940 -116.33500 158958.95   8083.0   4727.4   3141.3
34.82940 -116.33500 158758.77   8083.0   4727.3   3141.3
34.82940 -116.33500 158558.56   8082.9   4727.3   3141.3
34.82940 -116.33500 158358.36   8082.8   4727.2   3141.3
34.82940 -116.33500 158158.16   8082.8   4727.2   3141.3
34.82940 -116.33500 157957.95   8082.7   4727.2   3141.3
34.82940 -116.33500 157757.75   8082.6   4727.1   3141.2
34.82940 -116.33500 157557.56   8082.6   4727.1   3141.2
34.82940 -116.33500 157357.36   8082.5   4727.1   3141.2
34.82940 -116.33500 157157.16   8082.4   4727.0   3141.2
34.82940 -116.33500 156956.95   8082.4   4727.0   3141.2
34.82940 -116.33500 156756.75   8082.3   4727.0   3141.2
34.82940 -116.33500 156556.56   8082.2   4726.9   3141.2
34.82940 -116.33500 156356.36   8082.2   4726.9   3141.2
34.82940 -116.33500 156156.16   8082.1   4726.9   3141.2
34.82940 -116.33500 155955.95   8082.0   4726.8   3141.2
34.82940 -116.33500 155755.75   8082.0   4726.8   3141.1
34.82940 -116.33500 155555.56   8081.9   4726.8   3141.1
34.82940 -116.33500 155355.36   8081.8   4726.7   3141.1
34.82940 -116.33500 155155.16   8081.8   4726.7   3141.1
34.82940 -116.33500 154954.95   8081.7   4726.7   3141.1
34.82940 -116.33500 154754.75   8081.6   4726.6   3141.1
34.82940 -116.33500 154554.55   8081.6   4726.6   3141.1
34.82940 -116.33500 154354.36   8081.5   4726.6   3141.1
34.82940 -116.33500 154154.16   8081.4   4726.5   3141.1
34.82940 -116.33500 153953.95   8081.4   4726.5   3141.0
34.82940 -116.33500 153753.75   8081.3   4726.5   3141.0
34.82940 -116.33500 153553.55   8081.2   4726.4   3141.0
34.82940 -116.33500 153353.36   8081.2   4726.4   3141.0
34.82940 -116.33500 153153.16   8081.1   4726.4   3141.0
34.82940 -116.33500 152952.95   8081.0   4726.3   3141.0
34.82940 -116.33500 152752.75   8081.0   4726.3   3141.0
34.82940 -116.33500 152552.55   8080.9   4726.3   3141.0
34.82940 -116.33500 152352.36   8080.8   4726.2   3141.0
34.82940 -116.33500 152152.16   8080.8   4726.2   3141.0
34.82940 -116.33500 151951.95   8080.7   4726.2   3140.9
34.82940 -116.33500 151751.75   8080.6   4726.1   3140.9
34.82940 -116.33500 151551.55   8080.6   4726.1   3140.9
34.82940 -116.33500 151351.34   8080.5   4726.1   3140.9
34.82940 -116.33500 151151.16   8080.4   4726.0   3140.9
34.82940 -116.33500 150950.95   8080.4   4726.0   3140.9
34.82940 -116.33500 150750.75   8080.3   4726.0   3140.9
34.82940 -116.33500 150550.55   8080.2   4725.9   3140.9
34.82940 -116.33500 150350.34   8080.2   4725.9   3140.9
34.82940 -116.33500 150150.16   8080.1   4725.9   3140.8
34.82940 -116.33500 149949.95   8080.0   4725.9   3140.8
34.82940 -116.33500 149749.75   8080.0   4725.9   3140.8
34.82940 -116.33500 149549.55   8079.9   4725.9   3140.8
34.82940 -116.33500 149349.34   8079.8   4725.9   3140.8
34.82940 -116.33500 149149.16   8079.8   4725.9   3140.8
34.82940 -116.33500 148948.95   8079.7   4725.9   3140.8
34.82940 -116.33500 148748.75   8079.6   4725.9   3140.8
34.82940 -116.33500 148548.55   8079.6   4725.9   3140.8
34.82940 -116.33500 148348.34   8079.5   4725.9   3140.8
34.82940 -116.33500 148148.14   8079.4   4725.9   3140.7
34.82940 -116.33500 147947.95   8079.4   4725.9   3140.7
34.82940 -116.33500 147747.75   8079.3   4725.9   3140.7
34.82940 -116.33500 147547.55   8079.2   4725.9   3140.7
34.82940 -116.33500 147347.34   8079.2   4725.9   3140.7
34.82940 -116.33500 147147.14   8079.1   4725.9   3140.7
34.82940 -116.33500 146946.95   8079.0   4725.9   3140.7
34.82940 -116.33500 146746.75   8079.0   4725.9   3140.7
34.82940 -116.33500 146546.55   8078.9   4725.9   3140.7
34.82940 -116.33500 146346.34   8078.8   4725.9   3140.6
34.82940 -116.33500 146146.14   8078.8   4725.9   3140.6
34.82940 -116.33500 145945.95   8078.7   4725.9   3140.6
34.82940 -116.33500 145745.75   8078.6   4725.9   3140.6
34.82940 -116.33500 145545.55   8078.6   4725.9   3140.6
34.82940 -116.33500 145345.34   8078.5   4725.9   3140.6
34.82940 -116.33500 145145.14   8078.4   4725.9   3140.6
34.82940 -116.33500 144944.94   8078.4   4725.9   3140.6
34.82940 -116.33500 144744.75   8078.3   4725.9   3140.6
34.82940 -116.33500 144544.55   8078.2   4725.9   3140.6
34.82940 -116.33500 144344.34   8078.2   4725.9   3140.5
34.82940 -116.33500 144144.14   8078.1   4725.9   3140.5
34.82940 -116.33500 143943.94   8078.0   4725.9   3140.5
34.82940 -116.33500 143743.75   8078.0   4725.9   3140.5
34.82940 -116.33500 143543.55   8077.9   4725.9   3140.5
34.82940 -116.33500 143343.34   8077.8   4725.9   3140.5
34.82940 -116.33500 143143.14   8077.8   4725.9   3140.5
34.82940 -116.33500 142942.94   8077.7   4725.9   3140.5
34.82940 -116.33500 142742.75   8077.6   4725.9   3140.5
34.82940 -116.33500 142542.55   8077.6   4725.9   3140.4
34.82940 -116.33500 142342.34   8077.5   4725.9   3140.4
34.82940 -116.33500 142142.14   8077.4   4725.9   3140.4
34.82940 -116.33500 141941.94   8077.4   4725.9   3140.4
34.82940 -116.33500 141741.73   8077.3   4725.9   3140.4
34.82940 -116.33500 141541.55   8077.2   4725.9   3140.4
34.82940 -116.33500 141341.34   8077.2   4725.9   3140.4
34.82940 -116.33500 141141.14   8077.1   4725.9   3140.4
34.82940 -116.33500 140940.94   8077.0   4725.9   3140.4
34.82940 -116.33500 140740.73   8077.0   4725.9   3140.4
34.82940 -116.33500 140540.55   8076.9   4725.9   3140.3
34.82940 -116.33500 140340.34   8076.8   4725.9   3140.3
34.82940 -116.33500 140140.14   8076.8   4725.9   3140.3
34.82940 -116.33500 139939.94   8076.6   4725.8   3140.3
34.82940 -116.33500 139739.73   8076.4   4725.6   3140.3
34.82940 -116.33500 139539.55   8076.1   4725.4   3140.2
34.82940 -116.33500 139339.34   8075.8   4725.3   3140.2
34.82940 -116.33500 139139.14   8075.5   4725.1   3140.1
34.82940 -116.33500 138938.94   8075.2   4724.9   3140.1
34.82940 -116.33500 138738.73   8074.9   4724.7   3140.0
34.82940 -116.33500 138538.53   8074.7   4724.5   3140.0
34.82940 -116.33500 138338.34   8074.4   4724.3   3139.9
34.82940 -116.33500 138138.14   8074.1   4724.2   3139.9
34.82940 -116.33500 137937.94   8073.8   4724.0   3139.9
34.82940 -116.33500 137737.73   8073.5   4723.8   3139.8
34.82940 -116.33500 137537.53   8073.2   4723.6   3139.8
34.82940 -116.33500 137337.34   8073.0   4723.4   3139.7
34.82940 -116.33500 137137.14   8072.7   4723.2   3139.7
34.82940 -116.33500 136936.94   8072.4   4723.1   3139.6
34.82940 -116.33500 136736.73   8072.1   4722.9   3139.6
34.82940 -116.33500 136536.53   8071.8   4722.7   3139.5
34.82940 -116.33500 136336.34   8071.5   4722.5   3139.5
34.82940 -116.33500 136136.14   8071.3   4722.3   3139.5
34.82940 -116.33500 135935.94   8071.0   4722.1   3139.4
34.82940 -116.33500 135735.73   8070.7   4722.0   3139.4
34.82940 -116.33500 135535.53   8070.4   4721.8   3139.3
34.82940 -116.33500 135335.33   8070.1   4721.6   3139.3
34.82940 -116.33500 135135.14   8069.8   4721.4   3139.2
34.82940 -116.33500 134934.94   8069.6   4721.2   3139.2
34.82940 -116.33500 134734.73   8069.3   4721.0   3139.1
34.82940 -116.33500 134534.53   8069.0   4720.9   3139.1
34.82940 -116.33500 134334.33   8068.7   4720.7   3139.0
34.82940 -116.33500 134134.14   8068.4   4720.5   3139.0
34.82940 -116.33500 133933.94   8068.1   4720.3   3139.0
34.82940 -116.33500 133733.73   8067.9   4720.1   3138.9
34.82940 -116.33500 133533.53   8067.6   4719.9   3138.9
34.82940 -116.33500 133333.33   8067.3   4719.8   3138.8
34.82940 -116.33500 133133.14   8067.0   4719.6   3138.8
34.82940 -116.33500 132932.94   8066.7   4719.4   3138.7
34.82940 -116.33500 132732.73   8066.4   4719.2   3138.7
34.82940 -116.33500 132532.53   8066.2   4719.0   3138.6
34.82940 -116.33500 132332.33   8065.9   4718.8   3138.6
34.82940 -116.33500 132132.12   8065.6   4718.7   3138.6
34.82940 -116.33500 131931.94   8065.3   4718.5   3138.5
34.82940 -116.33500 131731.73   8065.0   4718.3   3138.5
34.82940 -116.33500 131531.53   8064.7   4718.1   3138.4
34.82940 -116.33500 131331.33   8064.5   4717.9   3138.4
34.82940 -116.33500 131131.12   8064.2   4717.7   3138.3
34.82940 -116.33500 130930.92   8063.9   4717.6   3138.3
34.82940 -116.33500 130730.74   8063.6   4717.4   3138.2
34.82940 -116.33500 130530.53   8063.3   4717.2   3138.2
34.82940 -116.33500 130330.33   8063.0   4717.0   3138.2
34.82940 -116.33500 130130.13   8062.8   4716.8   3138.1
34.82940 -116.33500 129929.93   8062.5   4716.7   3138.1
34.82940 -116.33500 129729.73   8062.2   4716.5   3138.0
34.82940 -116.33500 129529.53   8061.9   4716.4   3138.0
34.82940 -116.33500 129329.33   8061.6   4716.2   3137.9
34.82940 -116.33500 129129.12   8061.3   4716.1   3137.9
34.82940 -116.33500 128928.93   8061.1   4715.9   3137.8
34.82940 -116.33500 128728.73   8060.8   4715.8   3137.8
34.82940 -116.33500 128528.53   8060.5   4715.6   3137.8
34.82940 -116.33500 128328.32   8060.2   4715.5   3137.7
34.82940 -116.33500 128128.12   8059.9   4715.3   3137.7
34.82940 -116.33500 127927.93   8059.6   4715.2   3137.6
34.82940 -116.33500 127727.73   8059.4   4715.0   3137.6
34.82940 -116.33500 127527.53   8059.1   4714.9   3137.5
34.82940 -116.33500 127327.33   8058.8   4714.7   3137.5
34.82940 -116.33500 127127.12   8058.5   4714.6   3137.4
34.82940 -116.33500 126926.93   8058.2   4714.4   3137.4
34.82940 -116.33500 126726.73   8057.9   4714.3   3137.4
34.82940 -116.33500 126526.52   8057.7   4714.1   3137.3
34.82940 -116.33500 126326.33   8057.4   4714.0   3137.3
34.82940 -116.33500 126126.12   8057.1   4713.8   3137.2
34.82940 -116.33500 125925.93   8056.8   4713.7   3137.2
34.82940 -116.33500 125725.72   8056.5   4713.5   3137.1
34.82940 -116.33500 125525.52   8056.2   4713.4   3137.1
34.82940 -116.33500 125325.33   8056.0   4713.2   3137.0
34.82940 -116.33500 125125.12   8055.7   4713.1   3137.0
34.82940 -116.33500 124924.91   8055.4   4712.9   3136.9
34.82940 -116.33500 124724.73   8055.1   4712.8   3136.9
34.82940 -116.33500 124524.52   8054.8   4712.6   3136.9
34.82940 -116.33500 124324.33   8054.5   4712.5   3136.8
34.82940 -116.33500 124124.12   8054.3   4712.3   3136.8
34.82940 -116.33500 123923.92   8054.0   4712.2   3136.7
34.82940 -116.33500 123723.73   8053.7   4712.0   3136.7
34.82940 -116.33500 123523.52   8053.4   4711.9   3136.6
34.82940 -116.33500 123323.32   8053.1   4711.7   3136.6
34.82940 -116.33500 123123.12   8052.9   4711.6   3136.5
34.82940 -116.33500 122922.92   8052.6   4711.4   3136.5
34.82940 -116.33500 122722.73   8052.3   4711.3   3136.5
34.82940 -116.33500 122522.52   8052.0   4711.1   3136.4
34.82940 -116.33500 122322.31   8051.7   4711.0   3136.4
34.82940 -116.33500 122122.13   8051.4   4710.8   3136.3
34.82940 -116.33500 121921.92   8051.2   4710.7   3136.3
34.82940 -116.33500 121721.72   8050.9   4710.5   3136.2
34.82940 -116.33500 121521.52   8050.6   4710.4   3136.2
34.82940 -116.33500 121321.33   8050.3   4710.2   3136.1
34.82940 -116.33500 121121.12   8050.0   4710.1   3136.1
34.82940 -116.33500 120920.92   8049.7   4709.9   3136.1
34.82940 -116.33500 120720.72   8049.5   4709.8   3136.0
34.82940 -116.33500 120520.52   8049.2   4709.6   3136.0
34.82940 -116.33500 120320.32   8048.9   4709.5   3135.9
34.82940 -116.33500 120120.12   8048.6   4709.3   3135.9
34.82940 -116.33500 119919.92   8048.3   4709.1   3135.8
34.82940 -116.33500 119719.71   8048.1   4709.0   3135.8
34.82940 -116.33500 119519.52   8047.8   4708.8   3135.8
34.82940 -116.33500 119319.32   8047.6   4708.6   3135.7
34.82940 -116.33500 119119.12   8047.3   4708.4   3135.7
34.82940 -116.33500 118918.92   8047.1   4708.2   3135.6
34.82940 -116.33500 118718.73   8046.8   4708.0   3135.6
34.82940 -116.33500 118518.52   8046.6   4707.9   3135.6
34.82940 -116.33500 118318.32   8046.3   4707.7   3135.5
34.82940 -116.33500 118118.12   8046.1   4707.5   3135.5
34.82940 -116.33500 117917.91   8045.8   4707.3   3135.4
34.82940 -116.33500 117717.72   8045.6   4707.1   3135.4
34.82940 -116.33500 117517.52   8045.3   4706.9   3135.4
34.82940 -116.33500 117317.32   8045.1   4706.8   3135.3
34.82940 -116.33500 117117.11   8044.8   4706.6   3135.3
34.82940 -116.33500 116916.91   8044.6   4706.4   3135.2
34.82940 -116.33500 116716.72   8044.3   4706.2   3135.2
34.82940 -116.33500 116516.52   8044.1   4706.0   3135.2
34.82940 -116.33500 116316.30   8043.8   4705.8   3135.1
34.82940 -116.33500 116116.12   8043.6   4705.7   3135.1
34.82940 -116.33500 115915.91   8043.3   4705.5   3135.0
34.82940 -116.33500 115715.72   8043.1   4705.3   3135.0
34.82940 -116.33500 115515.52   8042.8   4705.1   3135.0
34.82940 -116.33500 115315.32   8042.6   4704.9   3134.9
34.82940 -116.33500 115115.12   8042.3   4704.7   3134.9
34.82940 -116.33500 114914.91   8042.1   4704.6   3134.8
34.82940 -116.33500 114714.71   8041.8   4704.4   3134.8
34.82940 -116.33500 114514.51   8041.6   4704.2   3134.8
34.82940 -116.33500 114314.31   8041.3   4704.0   3134.7
34.82940 -116.33500 114114.12   8041.1   4703.8   3134.7
34.82940 -116.33500 113913.91   8040.8   4703.6   3134.6
34.82940 -116.33500 113713.70   8040.6   4703.5   3134.6
34.82940 -116.33500 113513.52   8040.3   4703.3   3134.6
34.82940 -116.33500 113313.31   8040.1   4703.1   3134.5
34.82940 -116.33500 113113.11   8039.8   4702.9   3134.5
34.82940 -116.33500 112912.91   8039.6   4702.7   3134.4
34.82940 -116.33500 112712.72   8039.3   4702.5   3134.4
34.82940 -116.33500 112512.52   8039.1   4702.4   3134.4
34.82940 -116.33500 112312.31   8038.8   4702.2   3134.3
34.82940 -116.33500 112112.11   8038.6   4702.0   3134.3
34.82940 -116.33500 111911.91   8038.3   4701.8   3134.2
34.82940 -116.33500 111711.71   8038.1   4701.6   3134.2
34.82940 -116.33500 111511.51   8037.8   4701.4   3134.2
34.82940 -116.33500 111311.31   8037.6   4701.3   3134.1
34.82940 -116.33500 111111.10   8037.3   4701.1   3134.1
34.82940 -116.33500 110910.92   8037.1   4700.9   3134.1
34.82940 -116.33500 110710.71   8036.8   4700.7   3134.0
34.82940 -116.33500 110510.51   8036.6   4700.5   3134.0
34.82940 -116.33500 110310.31   8036.3   4700.3   3133.9
34.82940 -116.33500 110110.12   8036.1   4700.2   3133.9
34.82940 -116.33500 109909.91   8034.9   4699.5   3133.7
