33.99880 -117.68040 185920.00   8180.4   4785.8   3156.7
33.99880 -117.68040 185880.00   8180.4   4785.8   3156.7
33.99880 -117.68040 185840.00   8180.5   4785.9   3156.7
33.99880 -117.68040 185800.00   8180.5   4785.9   3156.7
33.99880 -117.68040 185760.00   8180.6   4785.9   3156.7
33.99880 -117.68040 185719.98   8180.6   4786.0   3156.7
33.99880 -117.68040 185680.00   8180.7   4786.0   3156.7
33.99880 -117.68040 185640.00   8180.7   4786.0   3156.7
33.99880 -117.68040 185600.00   8180.7   4786.0   3156.7
33.99880 -117.68040 185559.98   8180.8   4786.1   3156.7
33.99880 -117.68040 185520.00   8180.8   4786.1   3156.8
33.99880 -117.68040 185480.00   8180.9   4786.1   3156.8
33.99880 -117.68040 185440.00   8180.9   4786.2   3156.8
33.99880 -117.68040 185400.02   8180.9   4786.2   3156.8
33.99880 -117.68040 185360.00   8181.0   4786.2   3156.8
33.99880 -117.68040 185320.00   8181.0   4786.3   3156.8
33.99880 -117.68040 185280.00   8181.1   4786.3   3156.8
33.99880 -117.68040 185240.02   8181.1   4786.3   3156.8
33.99880 -117.68040 185200.00   8181.2   4786.4   3156.8
33.99880 -117.68040 185160.00   8181.2   4786.4   3156.8
33.99880 -117.68040 185120.00   8181.2   4786.4   3156.8
33.99880 -117.68040 185080.00   8181.3   4786.5   3156.8
33.99880 -117.68040 185040.00   8181.3   4786.5   3156.8
33.99880 -117.68040 185000.00   8181.4   4786.5   3156.8
33.99880 -117.68040 184959.98   8181.4   4786.5   3156.8
33.99880 -117.68040 184920.00   8181.5   4786.6   3156.9
33.99880 -117.68040 184880.00   8181.5   4786.6   3156.9
33.99880 -117.68040 184840.00   8181.5   4786.6   3156.9
33.99880 -117.68040 184799.98   8181.6   4786.7   3156.9
33.99880 -117.68040 184760.00   8181.6   4786.7   3156.9
33.99880 -117.68040 184720.00   8181.7   4786.7   3156.9
33.99880 -117.68040 184680.00   8181.7   4786.8   3156.9
33.99880 -117.68040 184640.02   8181.7   4786.8   3156.9
33.99880 -117.68040 184600.00   8181.8   4786.8   3156.9
33.99880 -117.68040 184560.00   8181.8   4786.9   3156.9
33.99880 -117.68040 184520.00   8181.9   4786.9   3156.9
33.99880 -117.68040 184480.02   8181.9   4786.9   3156.9
33.99880 -117.68040 184440.00   8182.0   4786.9   3156.9
33.99880 -117.68040 184400.00   8182.0   4787.0   3156.9
33.99880 -117.68040 184360.00   8182.0   4787.0   3156.9
33.99880 -117.68040 184320.00   8182.1   4787.0   3157.0
33.99880 -117.68040 184280.00   8182.1   4787.1   3157.0
33.99880 -117.68040 184240.00   8182.2   4787.1   3157.0
33.99880 -117.68040 184199.98   8182.2   4787.1   3157.0
33.99880 -117.68040 184160.00   8182.3   4787.2   3157.0
33.99880 -117.68040 184120.00   8182.3   4787.2   3157.0
33.99880 -117.68040 184080.00   8182.3   4787.2   3157.0
33.99880 -117.68040 184039.98   8182.4   4787.3   3157.0
33.99880 -117.68040 184000.00   8182.4   4787.3   3157.0
33.99880 -117.68040 183960.00   8182.5   4787.3   3157.0
33.99880 -117.68040 183920.00   8182.5   4787.3   3157.0
33.99880 -117.68040 183880.02   8182.5   4787.4   3157.0
33.99880 -117.68040 183840.00   8182.6   4787.4   3157.0
33.99880 -117.68040 183800.00   8182.6   4787.4   3157.0
33.99880 -117.68040 183760.00   8182.7   4787.5   3157.0
33.99880 -117.68040 183720.02   8182.7   4787.5   3157.1
33.99880 -117.68040 183680.00   8182.8   4787.5   3157.1
33.99880 -117.68040 183640.00   8182.8   4787.6   3157.1
33.99880 -117.68040 183600.00   8182.8   4787.6   3157.1
33.99880 -117.68040 183560.00   8182.9   4787.6   3157.1
33.99880 -117.68040 183520.00   8182.9   4787.7   3157.1
33.99880 -117.68040 183480.00   8183.0   4787.7   3157.1
33.99880 -117.68040 183440.00   8183.0   4787.7   3157.1
33.99880 -117.68040 183400.00   8183.1   4787.7   3157.1
33.99880 -117.68040 183360.00   8183.1   4787.8   3157.1
33.99880 -117.68040 183320.00   8183.1   4787.8   3157.1
33.99880 -117.68040 183279.98   8183.2   4787.8   3157.1
33.99880 -117.68040 183240.00   8183.2   4787.9   3157.1
33.99880 -117.68040 183200.00   8183.3   4787.9   3157.1
33.99880 -117.68040 183160.00   8183.3   4787.9   3157.1
33.99880 -117.68040 183119.98   8183.3   4788.0   3157.2
33.99880 -117.68040 183080.00   8183.4   4788.0   3157.2
33.99880 -117.68040 183040.00   8183.4   4788.0   3157.2
33.99880 -117.68040 183000.00   8183.5   4788.1   3157.2
33.99880 -117.68040 182960.02   8183.5   4788.1   3157.2
33.99880 -117.68040 182920.00   8183.6   4788.1   3157.2
33.99880 -117.68040 182880.00   8183.6   4788.1   3157.2
33.99880 -117.68040 182840.00   8183.6   4788.2   3157.2
33.99880 -117.68040 182800.00   8183.7   4788.2   3157.2
33.99880 -117.68040 182760.00   8183.7   4788.2   3157.2
33.99880 -117.68040 182720.00   8183.8   4788.3   3157.2
33.99880 -117.68040 182680.00   8183.8   4788.3   3157.2
33.99880 -117.68040 182640.00   8183.8   4788.3   3157.2
33.99880 -117.68040 182600.00   8183.9   4788.4   3157.2
33.99880 -117.68040 182560.00   8183.9   4788.4   3157.2
33.99880 -117.68040 182519.98   8184.0   4788.4   3157.2
33.99880 -117.68040 182480.00   8184.0   4788.5   3157.3
33.99880 -117.68040 182440.00   8184.1   4788.5   3157.3
33.99880 -117.68040 182400.00   8184.1   4788.5   3157.3
33.99880 -117.68040 182359.98   8184.1   4788.5   3157.3
33.99880 -117.68040 182320.00   8184.2   4788.6   3157.3
33.99880 -117.68040 182280.00   8184.2   4788.6   3157.3
33.99880 -117.68040 182240.00   8184.3   4788.6   3157.3
33.99880 -117.68040 182200.02   8184.3   4788.7   3157.3
33.99880 -117.68040 182160.00   8184.4   4788.7   3157.3
33.99880 -117.68040 182120.00   8184.4   4788.7   3157.3
33.99880 -117.68040 182080.00   8184.4   4788.8   3157.3
33.99880 -117.68040 182040.02   8184.5   4788.8   3157.3
33.99880 -117.68040 182000.00   8184.5   4788.8   3157.3
